matched_shisetsu_bangou	before	after	interval	after_minus_before
BR0-042145-00118	II	II	5	0
BR0-042145-00119	I	II	18	1
BR0-042145-00119	II	II	5	0
BR0-042145-00124	I	II	17	1
BR0-042145-00124	II	II	5	0
BR0-042145-00125	I	I	5	0
BR0-042145-00126	I	II	10	1
BR0-042145-00126	II	II	5	0
BR0-042145-00127	I	II	9	1
BR0-042145-00127	II	II	5	0
BR0-042145-00128	II	II	4	0
BR0-042145-00129	I	II	29	1
BR0-042145-00129	II	II	5	0
BR0-042145-00130	I	II	29	1
BR0-042145-00130	II	II	5	0
BR0-042145-00131	I	II	29	1
BR0-042145-00131	II	II	5	0
BR0-042145-00138	II	II	4	0
BR0-042145-00138	II	II	4	0
BR0-042145-00139	I	III	29	2
BR0-042145-00139	I	I	5	0
BR0-042145-00140	II	II	5	0
BR0-042145-00142	I	I	5	0
BR0-042145-00142	I	I	5	0
BR0-042145-00143	I	II	28	1
BR0-042145-00143	II	II	5	0
BR0-042145-00144	I	II	28	1
BR0-042145-00144	II	II	5	0
BR0-042145-00145	I	II	28	1
BR0-042145-00145	II	II	5	0
BR0-042145-00146	I	II	24	1
BR0-042145-00146	II	II	5	0
BR0-042145-00147	I	II	28	1
BR0-042145-00147	II	III	2	1
BR0-042145-00151	I	II	29	1
BR0-042145-00151	II	II	5	0
BR0-042145-00152	I	II	29	1
BR0-042145-00152	II	II	5	0
BR0-042145-00153	I	II	28	1
BR0-042145-00153	I	I	5	0
BR0-042145-00154	I	III	28	2
BR0-042145-00154	I	I	5	0
BR0-042145-00155	I	II	28	1
BR0-042145-00155	II	II	5	0
BR0-042145-00156	I	I	5	0
BR0-042145-00156	I	I	5	0
BR0-042145-00157	I	II	25	1
BR0-042145-00157	II	II	5	0
BR0-042145-00159	I	II	29	1
BR0-042145-00159	II	II	5	0
BR0-042145-00165	I	I	29	0
BR0-042145-00165	I	II	5	1
BR0-042145-00169	I	II	29	1
BR0-042145-00169	II	II	5	0
BR0-042145-00172	I	II	29	1
BR0-042145-00172	II	II	5	0
BR0-042145-00177	I	II	29	1
BR0-042145-00177	II	II	5	0
BR0-042145-00184	I	II	29	1
BR0-042145-00184	II	II	5	0
BR0-042145-00185	I	II	15	1
BR0-042145-00185	II	II	5	0
BR0-042145-00186	I	I	29	0
BR0-042145-00186	I	I	5	0
BR0-042145-00186	I	I	5	0
BR0-042145-00187	I	II	29	1
BR0-042145-00187	II	II	5	0
BR0-042145-00188	I	II	9	1
BR0-042145-00188	II	II	5	0
BR0-042145-00189	I	II	29	1
BR0-042145-00189	II	II	5	0
BR0-042145-00190	II	II	5	0
BR0-042145-00191	II	II	5	0
BR0-042145-00192	I	I	5	0
BR0-042145-00193	II	II	5	0
BR0-042145-00194	II	II	5	0
BR0-042145-00196	I	III	29	2
BR0-042145-00196	I	I	4	0
BR0-042145-00198	I	II	26	1
BR0-042145-00198	II	II	5	0
BR0-042145-00199	I	II	25	1
BR0-042145-00199	II	II	5	0
BR0-042145-00200	I	II	25	1
BR0-042145-00200	II	II	5	0
BR0-042145-00201	I	II	25	1
BR0-042145-00201	II	II	5	0
BR0-042145-00202	I	II	22	1
BR0-042145-00202	II	II	5	0
BR0-042145-00204	I	II	30	1
BR0-042145-00204	II	II	5	0
BR0-042145-00205	I	II	9	1
BR0-042145-00205	II	II	5	0
BR0-042145-00206	I	II	29	1
BR0-042145-00206	II	II	5	0
BR0-042145-00207	I	II	9	1
BR0-042145-00207	II	II	5	0
BR0-042153-00003	I	II	19	1
BR0-042153-00003	II	II	5	0
BR0-042153-00020	III	III	5	0
BR0-042153-00032	II	III	5	1
BR0-042153-00035	I	III	10	2
BR0-042153-00035	II	II	2	0
BR0-042153-00035	II	II	3	0
BR0-042153-00040	II	II	5	0
BR0-042153-00041	I	I	5	0
BR0-042153-00043	I	II	1	1
BR0-042153-00043	II	III	3	1
BR0-042153-00043	II	II	4	0
BR0-042153-00044	II	III	5	1
BR0-042153-00084	II	II	5	0
BR0-042153-00090	II	II	5	0
BR0-042153-00162	III	III	1	0
BR0-042153-00162	II	III	1	1
BR0-042153-00163	II	III	5	1
BR0-042153-00164	II	III	5	1
BR0-042153-00168	I	I	17	0
BR0-042153-00168	I	I	5	0
BR0-042153-00173	II	II	5	0
BR0-042153-00175	II	II	5	0
BR0-042153-00179	II	II	5	0
BR0-042153-00180	II	II	5	0
BR0-042153-00192	II	II	5	0
BR0-042153-00194	II	II	5	0
BR0-042153-00195	II	II	5	0
BR0-042153-00203	II	III	2	1
BR0-042153-00203	II	II	2	0
BR0-042153-00209	I	I	5	0
BR0-042153-00210	II	II	5	0
BR0-042153-00214	II	III	5	1
BR0-042153-00214	III	III	5	0
BR0-042153-00215	I	I	5	0
BR0-042153-00216	I	I	2	0
BR0-042153-00216	I	II	3	1
BR0-042153-00221	II	II	5	0
BR0-042153-00224	I	II	1	1
BR0-042153-00224	II	II	2	0
BR0-042153-00226	III	III	5	0
BR0-042153-00226	III	III	5	0
BR0-042153-00227	II	II	5	0
BR0-042153-00227	II	II	5	0
BR0-042153-00234	II	II	3	0
BR0-042153-00234	II	II	2	0
BR0-042153-00234	II	II	3	0
BR0-042153-00234	II	II	2	0
BR0-042153-00236	I	II	5	1
BR0-042153-00236	I	I	5	0
BR0-042153-00239	II	II	5	0
BR0-042153-00240	II	III	5	1
BR0-042153-00240	III	III	5	0
BR0-042153-00245	II	II	5	0
BR0-042153-00246	I	II	1	1
BR0-042153-00246	II	III	3	1
BR0-042153-00246	II	II	4	0
BR0-042153-00253	II	II	5	0
BR0-042153-00257	I	I	5	0
BR0-042153-00259	I	I	5	0
BR0-042153-00259	I	I	5	0
BR0-042153-00260	I	II	29	1
BR0-042153-00260	II	II	5	0
BR0-042153-00261	II	II	5	0
BR0-042153-00262	II	II	5	0
BR0-042153-00265	III	III	5	0
BR0-042153-00267	I	III	26	2
BR0-042153-00267	I	II	5	1
BR0-042153-00267	I	I	5	0
BR0-042153-00274	I	II	5	1
BR0-042153-00276	II	II	5	0
BR0-042153-00284	II	II	5	0
BR0-042153-00290	II	III	5	1
BR0-042153-00290	III	III	5	0
BR0-042153-00294	II	II	1	0
BR0-042153-00294	II	II	4	0
BR0-042153-00294	II	II	1	0
BR0-042153-00299	I	I	5	0
BR0-042153-00300	II	II	5	0
BR0-042153-00301	I	II	2	1
BR0-042153-00301	I	I	2	0
BR0-042153-00305	I	II	5	1
BR0-042153-00307	I	II	5	1
BR0-042153-00307	I	II	5	1
BR0-042153-00309	I	I	5	0
BR0-042153-00311	II	II	5	0
BR0-042153-00312	II	III	1	1
BR0-042153-00312	II	III	1	1
BR0-042153-00313	II	II	1	0
BR0-042153-00313	II	II	4	0
BR0-042153-00313	II	II	1	0
BR0-042153-00316	I	II	16	1
BR0-042153-00316	II	II	5	0
BR0-042153-00317	II	II	5	0
BR0-042153-00318	I	II	16	1
BR0-042153-00318	I	I	5	0
BR0-042153-00319	II	II	5	0
BR0-042153-00319	III	III	5	0
BR0-042153-00326	II	III	3	1
BR0-042153-00328	II	II	5	0
BR0-042153-00330	I	II	5	1
BR0-042153-00335	I	II	16	1
BR0-042153-00335	I	II	5	1
BR0-042153-00335	I	II	5	1
BR0-042153-00341	III	III	5	0
BR0-042153-00342	II	II	5	0
BR0-042153-00343	I	I	5	0
BR0-042153-00344	II	II	5	0
BR0-042153-00345	III	III	5	0
BR0-042153-00345	III	III	5	0
BR0-042153-00346	I	I	15	0
BR0-042153-00346	I	I	5	0
BR0-042153-00348	II	II	5	0
BR0-042153-00349	I	II	15	1
BR0-042153-00349	II	II	5	0
BR0-042153-00353	II	II	5	0
BR0-042153-00354	II	II	5	0
BR0-042153-00357	I	I	5	0
BR0-042153-00359	II	II	5	0
BR0-042153-00365	I	II	5	1
BR0-042153-00366	II	II	5	0
BR0-042153-00367	I	III	3	2
BR0-042153-00367	II	III	3	1
BR0-042153-00369	II	III	5	1
BR0-042153-00373	II	II	5	0
BR0-042153-00375	I	I	5	0
BR0-042153-00378	II	II	5	0
BR0-042153-00379	II	II	5	0
BR0-042153-00381	II	II	5	0
BR0-042153-00383	II	II	5	0
BR0-042153-00384	II	II	5	0
BR0-042153-00385	II	II	5	0
BR0-042153-00385	III	III	5	0
BR0-042153-00388	II	II	5	0
BR0-042153-00389	II	II	5	0
BR0-042153-00393	I	II	5	1
BR0-042153-00393	II	II	5	0
BR0-042153-00394	II	II	5	0
BR0-042153-00395	II	II	5	0
BR0-042153-00397	I	II	2	1
BR0-042153-00397	II	II	3	0
BR0-042153-00397	II	II	2	0
BR0-042153-00398	II	II	5	0
BR0-042153-00399	II	II	1	0
BR0-042153-00399	II	II	4	0
BR0-042153-00399	II	II	1	0
BR0-042153-00402	II	II	5	0
BR0-042153-00403	II	III	5	1
BR0-042153-00405	II	II	5	0
BR0-042153-00406	II	II	5	0
BR0-042153-00407	II	II	5	0
BR0-042153-00408	II	II	5	0
BR0-042153-00409	II	III	5	1
BR0-042153-00409	III	III	5	0
BR0-042153-00411	II	II	5	0
BR0-042153-00412	II	II	5	0
BR0-042153-00413	I	I	5	0
BR0-042153-00414	II	II	5	0
BR0-042153-00417	II	II	5	0
BR0-042153-00419	II	II	5	0
BR0-042153-00420	II	II	5	0
BR0-042153-00422	II	II	5	0
BR0-042153-00423	II	II	5	0
BR0-042153-00424	II	II	5	0
BR0-042153-00427	II	II	5	0
BR0-042153-00428	II	II	5	0
BR0-042153-00429	II	II	5	0
BR0-042153-00430	II	II	5	0
BR0-042153-00431	II	II	5	0
BR0-042153-00432	II	II	5	0
BR0-042153-00433	II	II	5	0
BR0-042153-00434	II	II	5	0
BR0-042153-00436	II	II	5	0
BR0-042153-00437	II	II	5	0
BR0-042153-00438	II	II	5	0
BR0-042153-00440	I	I	5	0
BR0-042153-00440	I	I	5	0
BR0-042153-00441	II	II	5	0
BR0-042153-00442	II	II	5	0
BR0-042153-00443	II	II	3	0
BR0-042153-00443	II	II	1	0
BR0-042153-00443	II	II	1	0
BR0-042153-00443	II	II	3	0
BR0-042153-00443	II	II	1	0
BR0-042153-00444	II	II	5	0
BR0-042153-00445	II	II	5	0
BR0-042153-00446	II	III	5	1
BR0-042153-00447	II	II	5	0
BR0-042153-00450	II	II	5	0
BR0-042153-00451	II	II	5	0
BR0-042153-00452	II	II	5	0
BR0-042153-00454	II	III	5	1
BR0-042153-00454	III	III	5	0
BR0-042153-00457	II	II	5	0
BR0-042153-00459	III	III	5	0
BR0-042153-00460	II	II	5	0
BR0-042153-00461	II	II	5	0
BR0-042153-00462	I	I	5	0
BR0-042153-00462	I	I	5	0
BR0-042153-00463	II	II	5	0
BR0-042153-00464	II	II	5	0
BR0-042153-00466	II	II	5	0
BR0-042153-00468	II	II	5	0
BR0-042153-00469	II	II	1	0
BR0-042153-00469	I	II	1	1
BR0-042153-00473	II	II	5	0
BR0-042153-00474	II	II	5	0
BR0-042153-00475	II	II	5	0
BR0-042153-00476	II	II	5	0
BR0-042153-00477	II	II	5	0
BR0-042153-00478	II	II	5	0
BR0-042153-00480	II	II	5	0
BR0-042153-00481	II	II	5	0
BR0-042153-00482	II	II	5	0
BR0-042153-00484	II	II	5	0
BR0-042153-00486	II	II	5	0
BR0-042153-00487	II	II	5	0
BR0-042153-00488	II	II	5	0
BR0-042153-00490	II	II	5	0
BR0-042153-00492	II	II	5	0
BR0-042153-00493	II	II	5	0
BR0-042153-00495	I	I	5	0
BR0-042153-00496	II	II	5	0
BR0-042153-00498	I	I	5	0
BR0-042153-00501	I	II	5	1
BR0-042153-00502	III	III	5	0
BR0-042153-00503	II	II	5	0
BR0-042153-00504	II	II	5	0
BR0-042153-00505	II	II	5	0
BR0-042153-00506	II	II	2	0
BR0-042153-00506	II	II	3	0
BR0-042153-00507	I	II	5	1
BR0-042153-00508	II	II	1	0
BR0-042153-00508	II	II	4	0
BR0-042153-00508	II	II	1	0
BR0-042153-00508	II	II	4	0
BR0-042153-00509	II	II	5	0
BR0-042153-00511	II	II	5	0
BR0-042153-00512	II	II	5	0
BR0-042153-00513	II	II	5	0
BR0-042153-00515	II	II	5	0
BR0-042153-00516	II	II	5	0
BR0-042153-00517	I	I	5	0
BR0-042153-00518	II	II	5	0
BR0-042153-00520	II	III	5	1
BR0-042153-00521	II	II	5	0
BR0-042153-00522	I	II	29	1
BR0-042153-00522	II	II	5	0
BR0-042153-00523	I	II	29	1
BR0-042153-00523	II	II	5	0
BR0-042153-00524	I	I	28	0
BR0-042153-00524	I	II	3	1
BR0-042153-00524	II	II	2	0
BR0-042153-00524	II	II	3	0
BR0-042153-00526	II	II	5	0
BR0-042153-00527	II	II	5	0
BR0-042153-00530	I	II	3	1
BR0-042153-00531	I	II	5	1
BR0-042153-00532	II	II	5	0
BR0-042153-00533	II	II	5	0
BR0-042153-00534	I	II	4	1
BR0-042153-00535	II	II	5	0
BR0-042153-00536	II	II	5	0
BR0-042153-00537	II	II	5	0
BR0-042153-00538	II	II	5	0
BR0-042153-00540	I	I	5	0
BR0-042153-00543	II	II	1	0
BR0-042153-00543	I	II	3	1
BR0-042153-00543	II	II	1	0
BR0-042153-00545	II	II	5	0
BR0-042153-00546	II	III	5	1
BR0-042153-00548	I	II	1	1
BR0-042153-00548	II	II	2	0
BR0-042153-00550	II	II	5	0
BR0-042153-00551	II	II	5	0
BR0-042153-00554	II	II	5	0
BR0-042153-00555	II	II	5	0
BR0-042153-00558	II	II	5	0
BR0-042153-00559	II	II	5	0
BR0-042153-00560	II	II	5	0
BR0-042153-00561	II	II	5	0
BR0-042153-00562	II	III	1	1
BR0-042153-00562	I	II	3	1
BR0-042153-00562	II	II	1	0
BR0-042153-00563	II	II	5	0
BR0-042153-00564	II	II	5	0
BR0-042153-00565	II	II	5	0
BR0-042153-00567	II	II	5	0
BR0-042153-00568	II	III	5	1
BR0-042153-00569	II	II	5	0
BR0-042153-00570	II	II	5	0
BR0-042153-00572	II	II	5	0
BR0-042153-00573	II	II	5	0
BR0-042153-00577	II	II	5	0
BR0-042153-00578	I	I	5	0
BR0-042153-00580	II	II	5	0
BR0-042153-00582	II	II	5	0
BR0-042153-00583	II	II	5	0
BR0-042153-00584	II	II	5	0
BR0-042153-00585	II	II	5	0
BR0-042153-00586	II	II	5	0
BR0-042153-00587	I	II	5	1
BR0-042153-00588	II	II	5	0
BR0-042153-00589	II	II	1	0
BR0-042153-00589	II	II	4	0
BR0-042153-00589	II	II	1	0
BR0-042153-00590	I	III	1	2
BR0-042153-00590	II	II	2	0
BR0-042153-00592	II	II	5	0
BR0-042153-00594	I	II	5	1
BR0-042153-00597	II	II	5	0
BR0-042153-00598	II	II	5	0
BR0-042153-00599	II	II	5	0
BR0-042153-00600	II	II	5	0
BR0-042153-00602	II	II	5	0
BR0-042153-00603	II	II	5	0
BR0-042153-00604	II	II	5	0
BR0-042153-00606	II	II	5	0
BR0-042153-00607	II	III	5	1
BR0-042153-00609	II	II	5	0
BR0-042153-00611	II	II	5	0
BR0-042153-00612	II	II	5	0
BR0-042153-00614	II	II	5	0
BR0-042153-00615	II	II	5	0
BR0-042153-00617	II	II	5	0
BR0-042153-00618	II	II	5	0
BR0-042153-00619	II	II	5	0
BR0-042153-00622	II	II	5	0
BR0-042153-00623	I	I	5	0
BR0-042153-00625	II	II	5	0
BR0-042153-00626	II	II	5	0
BR0-042153-00627	II	II	5	0
BR0-042153-00628	I	I	5	0
BR0-042153-00629	II	II	1	0
BR0-042153-00629	II	II	2	0
BR0-042153-00629	II	II	2	0
BR0-042153-00629	II	II	1	0
BR0-042153-00629	II	III	2	1
BR0-042153-00630	II	II	5	0
BR0-042153-00631	II	II	5	0
BR0-042153-00632	II	II	5	0
BR0-042153-00633	II	II	5	0
BR0-042153-00636	II	II	1	0
BR0-042153-00636	II	II	2	0
BR0-042153-00636	II	II	2	0
BR0-042153-00636	II	II	1	0
BR0-042153-00636	II	III	2	1
BR0-042153-00638	II	II	5	0
BR0-042153-00639	I	II	27	1
BR0-042153-00639	II	II	5	0
BR0-042153-00640	II	II	5	0
BR0-042153-00641	II	II	5	0
BR0-042153-00643	II	II	5	0
BR0-042153-00644	II	II	5	0
BR0-042153-00647	II	II	5	0
BR0-042153-00648	II	II	5	0
BR0-042153-00650	II	II	5	0
BR0-042153-00651	II	II	5	0
BR0-042153-00652	II	II	5	0
BR0-042153-00654	II	II	5	0
BR0-042153-00655	II	II	5	0
BR0-042153-00656	I	I	5	0
BR0-042153-00657	II	II	5	0
BR0-042153-00658	II	II	5	0
BR0-042153-00660	II	II	5	0
BR0-042153-00661	II	II	5	0
BR0-042153-00663	II	II	5	0
BR0-042153-00665	II	II	5	0
BR0-042153-00666	II	II	5	0
BR0-042153-00667	II	II	5	0
BR0-042153-00668	II	II	5	0
BR0-042153-00669	II	II	5	0
BR0-042153-00670	II	II	3	0
BR0-042153-00670	II	II	2	0
BR0-042153-00670	II	II	3	0
BR0-042153-00671	II	II	1	0
BR0-042153-00671	II	II	4	0
BR0-042153-00672	II	II	5	0
BR0-042153-00673	I	II	5	1
BR0-042153-00674	II	II	5	0
BR0-042153-00675	II	II	5	0
BR0-042153-00676	II	II	5	0
BR0-042153-00677	II	II	5	0
BR0-042153-00679	II	II	5	0
BR0-042153-00680	II	II	5	0
BR0-042153-00681	II	II	5	0
BR0-042153-00682	II	II	5	0
BR0-042153-00683	II	II	5	0
BR0-042153-00684	II	II	5	0
BR0-042153-00685	II	II	5	0
BR0-042153-00686	I	I	5	0
BR0-042153-00687	II	II	5	0
BR0-042153-00688	II	II	5	0
BR0-042153-00689	II	II	5	0
BR0-042153-00690	II	II	5	0
BR0-042153-00691	II	II	5	0
BR0-042153-00692	II	II	5	0
BR0-042153-00694	II	II	5	0
BR0-042153-00695	II	II	5	0
BR0-042153-00696	II	II	5	0
BR0-042153-00697	I	I	5	0
BR0-042153-00697	I	I	5	0
BR0-042153-00698	I	II	16	1
BR0-042153-00698	II	II	5	0
BR0-042153-00699	II	II	5	0
BR0-042153-00702	II	II	5	0
BR0-042153-00703	II	II	5	0
BR0-042153-00705	II	II	5	0
BR0-042153-00708	I	II	3	1
BR0-042153-00709	II	II	5	0
BR0-042153-00710	II	II	5	0
BR0-042153-00714	II	II	5	0
BR0-042153-00715	I	I	5	0
BR0-042153-00717	I	I	5	0
BR0-042153-00719	II	III	2	1
BR0-042153-00719	II	III	2	1
BR0-042153-00720	II	II	5	0
BR0-042153-00721	II	II	5	0
BR0-042153-00722	II	II	5	0
BR0-042153-00723	II	II	5	0
BR0-042153-00725	II	II	5	0
BR0-042153-00726	II	II	5	0
BR0-042153-00727	II	II	5	0
BR0-042153-00728	II	II	5	0
BR0-042153-00729	II	II	2	0
BR0-042153-00729	II	II	3	0
BR0-042153-00729	II	II	2	0
BR0-042153-00730	II	II	5	0
BR0-042153-00732	II	II	5	0
BR0-042153-00735	II	II	5	0
BR0-042153-00736	II	II	5	0
BR0-042153-00737	I	II	12	1
BR0-042153-00737	I	II	1	1
BR0-042153-00737	II	II	2	0
BR0-042153-00737	I	II	1	1
BR0-042153-00739	II	II	1	0
BR0-042153-00739	II	III	4	1
BR0-042153-00739	III	III	5	0
BR0-042153-00740	II	II	5	0
BR0-042153-00742	II	II	5	0
BR0-042153-00744	II	III	5	1
BR0-042153-00745	II	II	5	0
BR0-042153-00746	II	III	5	1
BR0-042153-00746	III	III	5	0
BR0-042153-00747	II	II	5	0
BR0-042153-00748	II	II	5	0
BR0-042153-00749	II	II	5	0
BR0-042153-00751	II	II	1	0
BR0-042153-00751	I	II	3	1
BR0-042153-00751	II	II	1	0
BR0-042153-00754	II	II	5	0
BR0-042153-00757	II	II	5	0
BR0-042153-00758	II	II	5	0
BR0-042153-00765	II	II	5	0
BR0-042153-00767	II	II	5	0
BR0-042153-00769	II	II	5	0
BR0-042153-00772	II	II	5	0
BR0-042153-00773	II	II	5	0
BR0-042153-00774	I	II	27	1
BR0-042153-00774	II	II	5	0
BR0-042153-00776	II	II	5	0
BR0-042153-00777	II	II	5	0
BR0-042153-00778	I	I	5	0
BR0-042153-00779	II	II	5	0
BR0-042153-00780	II	II	1	0
BR0-042153-00780	II	II	4	0
BR0-042153-00782	I	I	5	0
BR0-042153-00783	II	II	5	0
BR0-042153-00784	II	II	1	0
BR0-042153-00784	II	III	5	1
BR0-042153-00785	II	II	5	0
BR0-042153-00786	II	II	5	0
BR0-042153-00787	II	II	5	0
BR0-042153-00788	II	II	5	0
BR0-042153-00793	II	II	5	0
BR0-042153-00794	II	II	5	0
BR0-042153-00795	II	II	5	0
BR0-042153-00796	II	II	1	0
BR0-042153-00796	I	II	1	1
BR0-042153-00798	II	II	5	0
BR0-042153-00799	II	II	5	0
BR0-042153-00800	II	II	5	0
BR0-042153-00801	II	II	5	0
BR0-042153-00802	II	II	5	0
BR0-042153-00803	I	II	27	1
BR0-042153-00803	II	II	5	0
BR0-042153-00804	II	II	5	0
BR0-042153-00805	II	III	5	1
BR0-042153-00805	III	III	5	0
BR0-042153-00806	II	II	5	0
BR0-042153-00807	II	II	5	0
BR0-042153-00808	II	II	5	0
BR0-042153-00809	II	II	5	0
BR0-042153-00813	II	III	5	1
BR0-042153-00814	II	II	5	0
BR0-042153-00815	II	II	5	0
BR0-042153-00816	II	II	5	0
BR0-042153-00819	II	II	5	0
BR0-042153-00820	II	II	5	0
BR0-042153-00821	I	I	1	0
BR0-042153-00821	I	I	4	0
BR0-042153-00822	II	II	5	0
BR0-042153-00828	II	II	5	0
BR0-042153-00829	I	I	5	0
BR0-042153-00830	I	II	5	1
BR0-042153-00832	II	II	5	0
BR0-042153-00833	II	II	5	0
BR0-042153-00834	II	II	5	0
BR0-042153-00836	II	II	5	0
BR0-042153-00837	II	II	5	0
BR0-042153-00838	II	II	5	0
BR0-042153-00839	II	II	5	0
BR0-042153-00840	II	II	5	0
BR0-042153-00842	II	II	5	0
BR0-042153-00844	I	II	28	1
BR0-042153-00844	II	II	5	0
BR0-042153-00845	I	II	22	1
BR0-042153-00845	II	II	5	0
BR0-042153-00846	II	II	5	0
BR0-042153-00847	II	II	5	0
BR0-042153-00848	II	II	5	0
BR0-042153-00849	II	II	5	0
BR0-042153-00850	II	II	5	0
BR0-042153-00852	II	II	5	0
BR0-042153-00853	II	II	5	0
BR0-042153-00855	I	II	5	1
BR0-042153-00856	II	II	5	0
BR0-042153-00857	II	II	5	0
BR0-042153-00858	II	III	3	1
BR0-042153-00861	II	II	5	0
BR0-042153-00862	II	II	2	0
BR0-042153-00862	II	II	3	0
BR0-042153-00862	II	II	2	0
BR0-042153-00863	II	II	5	0
BR0-042153-00868	II	II	5	0
BR0-042153-00870	II	II	5	0
BR0-042153-00871	II	II	5	0
BR0-042153-00872	II	II	5	0
BR0-042153-00872	III	III	5	0
BR0-042153-00873	II	II	5	0
BR0-042153-00874	II	III	2	1
BR0-042153-00875	II	II	5	0
BR0-042153-00876	II	II	5	0
BR0-042153-00878	II	II	5	0
BR0-042153-00880	I	II	5	1
BR0-042153-00881	II	II	5	0
BR0-042153-00882	II	II	5	0
BR0-042153-00883	II	II	5	0
BR0-042153-00884	II	II	5	0
BR0-042153-00885	II	II	5	0
BR0-042153-00886	II	II	5	0
BR0-042153-00889	II	II	5	0
BR0-042153-00890	II	II	5	0
BR0-042153-00891	II	II	5	0
BR0-042153-00892	II	II	5	0
BR0-042153-00894	II	II	5	0
BR0-042153-00896	II	II	5	0
BR0-042153-00899	II	II	5	0
BR0-042153-00904	II	II	5	0
BR0-042153-00907	II	II	5	0
BR0-042153-00910	I	I	5	0
BR0-042153-00910	I	I	5	0
BR0-042153-00911	I	I	5	0
BR0-042153-00913	I	I	5	0
BR0-042153-00919	II	II	5	0
BR0-042153-00920	II	II	5	0
BR0-042153-00921	II	III	1	1
BR0-042153-00921	II	III	1	1
BR0-042153-00922	I	II	3	1
BR0-042153-00923	I	I	5	0
BR0-042153-00925	I	II	5	1
BR0-042153-00927	I	I	5	0
BR0-042153-00928	II	II	5	0
BR0-042153-00930	II	II	5	0
BR0-042153-00931	II	II	5	0
BR0-042153-00932	II	II	5	0
BR0-042153-00933	II	II	5	0
BR0-042153-00934	I	II	5	1
BR0-042153-00935	II	II	5	0
BR0-042153-00936	I	I	5	0
BR0-042153-00937	II	II	5	0
BR0-042153-00938	I	I	5	0
BR0-042153-00941	II	II	5	0
BR0-042153-00945	I	I	5	0
BR0-042153-00946	I	I	5	0
BR0-042153-00947	I	I	5	0
BR0-042153-00948	I	II	5	1
BR0-042153-00948	I	II	3	1
BR0-042153-00952	I	II	3	1
BR0-042153-00953	III	III	5	0
BR0-043010-00003	I	II	21	1
BR0-043010-00003	II	II	5	0
BR0-043010-00014	II	II	5	0
BR0-043010-00031	II	II	5	0
BR0-043010-00032	II	II	5	0
BR0-043010-00033	II	II	3	0
BR0-043010-00033	II	II	2	0
BR0-043010-00033	II	III	3	1
BR0-043010-00034	I	II	3	1
BR0-043010-00034	I	I	3	0
BR0-043010-00035	II	II	5	0
BR0-043010-00036	II	II	5	0
BR0-043010-00036	II	II	5	0
BR0-043010-00037	II	II	4	0
BR0-043010-00037	II	II	5	0
BR0-043010-00039	II	II	5	0
BR0-043010-00039	II	II	5	0
BR0-043010-00044	II	II	5	0
BR0-043010-00046	II	II	5	0
BR0-043010-00047	I	I	5	0
BR0-043010-00048	II	II	5	0
BR0-043010-00049	II	II	5	0
BR0-043010-00050	II	II	5	0
BR0-043010-00051	II	II	5	0
BR0-043010-00051	II	II	5	0
BR0-043010-00053	II	II	5	0
BR0-043010-00055	II	II	5	0
BR0-043010-00055	II	II	5	0
BR0-043010-00056	II	II	5	0
BR0-043010-00056	II	II	5	0
BR0-043010-00058	II	II	5	0
BR0-043010-00059	II	II	5	0
BR0-043010-00060	II	II	5	0
BR0-043010-00061	II	II	5	0
BR0-043010-00063	II	II	1	0
BR0-043010-00063	II	II	4	0
BR0-043010-00064	I	II	5	1
BR0-043010-00064	II	II	5	0
BR0-043010-00067	II	II	5	0
BR0-043010-00068	II	II	4	0
BR0-043010-00069	II	II	5	0
BR0-043010-00070	II	II	5	0
BR0-043010-00072	II	II	5	0
BR0-043010-00073	I	II	5	1
BR0-043010-00074	II	II	5	0
BR0-043010-00075	II	II	5	0
BR0-043010-00078	II	III	5	1
BR0-043010-00079	II	II	5	0
BR0-043010-00080	II	II	5	0
BR0-043010-00080	II	II	5	0
BR0-043010-00082	II	II	5	0
BR0-043010-00083	II	II	5	0
BR0-043010-00084	II	II	5	0
BR0-043010-00085	I	I	4	0
BR0-043010-00085	I	II	1	1
BR0-043010-00085	II	II	5	0
BR0-043010-00086	II	II	5	0
BR0-043010-00087	II	II	5	0
BR0-043010-00088	I	I	5	0
BR0-043010-00089	I	II	2	1
BR0-043010-00090	II	II	5	0
BR0-043010-00091	II	II	5	0
BR0-043010-00092	II	II	5	0
BR0-043010-00093	II	II	5	0
BR0-043010-00094	II	II	5	0
BR0-043010-00095	II	II	5	0
BR0-043010-00096	II	II	5	0
BR0-043010-00097	I	I	5	0
BR0-043010-00098	II	II	5	0
BR0-043010-00099	II	II	5	0
BR0-043010-00100	II	II	5	0
BR0-043028-00033	II	III	5	1
BR0-043028-00035	II	II	5	0
BR0-043028-00045	II	II	5	0
BR0-043028-00046	II	II	5	0
BR0-043028-00048	II	II	5	0
BR0-043028-00049	II	II	5	0
BR0-043028-00050	II	II	5	0
BR0-043028-00055	II	II	5	0
BR0-043028-00056	II	II	5	0
BR0-043028-00058	II	II	5	0
BR0-043214-00001	II	II	5	0
BR0-043214-00002	II	II	5	0
BR0-043214-00003	II	II	5	0
BR0-043214-00004	I	II	22	1
BR0-043214-00004	II	II	5	0
BR0-043214-00005	II	II	5	0
BR0-043214-00006	I	II	25	1
BR0-043214-00006	II	II	5	0
BR0-043214-00007	I	II	16	1
